guess,av_score
bract,2.3464362850971923
brads,2.0323974082073435
braes,2.5438444924406047
brags,2.008207343412527
brail,2.345572354211663
braks,1.947732181425486
braky,2.1442764578833695
brame,2.524838012958963
brane,2.7321814254859613
brank,2.0946004319654428
brans,2.2077753779697624
brant,2.416414686825054
brast,2.4362850971922247
brats,2.2211663066954643
brava,2.0669546436285096
bravi,1.9079913606911447
braws,1.9183585313174947
braxy,2.0280777537796975
brays,1.9956803455723542
braza,1.9952483801295897
braze,2.3697624190064794
bream,2.1645788336933047
brede,2.5079913606911446
breds,1.983585313174946
breem,2.361987041036717
breer,2.741684665226782
brees,2.4950323974082074
breid,2.143844492440605
breis,2.180129589632829
breme,2.476025917926566
brens,2.158963282937365
brent,2.3676025917926564
brere,2.781425485961123
brers,2.2570194384449245
breve,2.3926565874730024
brews,1.869546436285097
breys,1.9468682505399568
brier,2.641900647948164
bries,2.3952483801295896
brigs,1.8596112311015118
briki,1.7900647948164148
briks,1.7991360691144709
brill,2.200863930885529
brims,1.8518358531317494
brins,2.0591792656587473
brios,2.0691144708423326
brise,2.6034557235421167
briss,2.079049676025918
brith,2.058315334773218
brits,2.0725701943844492
britt,2.281209503239741
brize,2.2211663066954643
broch,1.967170626349892
brock,1.8682505399568035
brods,1.876025917926566
brogh,1.8375809935205183
brogs,1.8518358531317494
brome,2.368466522678186
bromo,1.8868250539956803
bronc,1.9736501079913606
brond,2.0151187904967602
brool,2.1779697624190066
broos,2.0613390928725703
brose,2.595680345572354
brosy,2.2678185745140387
brows,1.761987041036717
brugh,1.676025917926566
bruin,1.9628509719222462
bruit,2.1196544276457883
brule,2.4393088552915767
brume,2.2069114470842335
brung,1.7568034557235421
brusk,1.7965442764578834
brust,2.1183585313174946
bruts,1.9032397408207344
buats,1.9870410367170626
buaze,2.135637149028078
bubal,1.7356371490280778
bubas,1.6190064794816414
bubba,1.3714902807775378
bubbe,1.7460043196544277
bubby,1.4181425485961123
bubus,1.35377969762419
buchu,1.2509719222462203
bucko,1.3403887688984881
bucks,1.297624190064795
bucku,1.1978401727861772
budas,1.679049676025918
budis,1.5615550755939525
budos,1.5503239740820733
buffa,1.301511879049676
buffe,1.676025917926566
buffi,1.142548596112311
buffo,1.1943844492440605
buffs,1.151619870410367
buffy,1.3481641468682506
bufos,1.4367170626349892
bufty,1.6367170626349892
buhls,1.5123110151187904
buhrs,1.5853131749460043
buiks,1.565010799136069
buist,2.0535637149028076
bukes,1.7494600431965444
bulbs,1.4336933045356373
bulgy,1.6894168466522679
bulks,1.4323974082073434
bulla,1.8673866090712743
bulls,1.7174946004319653
bulse,2.2367170626349893
bumbo,1.2812095032397408
bumfs,1.2220302375809935
bumph,1.2807775377969763
bumps,1.2950323974082074
bumpy,1.4915766738660907
bunas,1.812095032397408
bunce,2.127861771058315
bunco,1.64622030237581
bunde,2.0224622030237582
bundh,1.4838012958963283
bunds,1.4980561555075593
bundt,1.706695464362851
bundu,1.3982721382289416
bundy,1.6946004319654429
bungs,1.473866090712743
bungy,1.6704103671706263
bunia,1.8444924406047516
bunje,1.816414686825054
bunjy,1.4885529157667388
bunko,1.4561555075593953
bunks,1.413390928725702
bunns,1.6734341252699785
bunts,1.6868250539956804
bunty,1.8833693304535637
bunya,1.611231101511879
buoys,1.6051835853131748
buppy,1.509719222462203
buran,2.0086393088552916
buras,1.956803455723542
burbs,1.5593952483801297
burds,1.6427645788336933
buret,2.362850971922246
burfi,1.5339092872570195
burgh,1.6043196544276457
burgs,1.618574514038877
burin,1.8911447084233262
burka,1.7079913606911448
burke,2.0825053995680345
burks,1.5580993520518358
burls,1.843196544276458
burns,1.8181425485961122
buroo,1.870842332613391
burps,1.6159827213822895
burqa,1.5857451403887688
burro,1.958963282937365
burrs,1.9161987041036717
burry,2.112742980561555
bursa,1.9879049676025917
burse,2.3624190064794814
busby,1.5896328293736501
buses,1.9879049676025917
busks,1.391792656587473
busky,1.5883369330453563
bussu,1.5719222462203024
busti,1.6561555075593952
busts,1.6652267818574513
busty,1.8617710583153348
buteo,2.078617710583153
butes,2.03585313174946
butle,2.249244060475162
butoh,1.695464362850972
butts,1.7131749460043197
butty,1.909719222462203
butut,1.7818574514038876
butyl,1.6043196544276457
buzzy,1.1745140388768898
bwana,1.8872570194384448
bwazi,1.3658747300215983
byded,1.6820734341252699
bydes,1.7183585313174945
byked,1.5550755939524838
bykes,1.5913606911447085
byres,1.9961123110151189
byrls,1.685097192224622
byssi,1.5045356371490282
bytes,1.8777537796976242
byway,1.599136069114471
caaed,2.6704103671706263
cabas,2.0159827213822896
caber,2.4600431965442766
cabob,1.714038876889849
caboc,1.8095032397408208
cabre,2.4997840172786177
cacas,2.093304535637149
cacks,1.6946004319654429
cacky,1.8911447084233262
cadee,2.7978401727861772
cades,2.2734341252699783
cadge,2.2622030237580995
cadgy,1.934341252699784
cadie,2.482937365010799
cadis,1.9585313174946004
cadre,2.5598272138228944
caeca,2.4017278617710582
caese,2.8660907127429804
cafes,2.159827213822894
caffs,1.548596112311015
caged,2.2
cager,2.482937365010799
cages,2.2362850971922246
cagot,2.1187904967602593
cahow,1.6946004319654429
caids,2.0466522678185743
cains,2.2220302375809937
caird,2.2838012958963283
cajon,1.788768898488121
cajun,1.652267818574514
caked,2.1101511879049677
cakes,2.146436285097192
cakey,2.3429805615550756
calfs,1.8142548596112311
calid,2.0742980561555076
calif,1.9244060475161988
calix,1.8354211663066955
calks,1.8293736501079914
calla,2.264362850971922
calls,2.1144708423326133
calms,1.88207343412527
calmy,2.078617710583153
calos,2.099352051835853
calpa,2.0371490280777538
calps,1.8872570194384448
calve,2.323110151187905
calyx,1.6021598272138229
caman,2.0846652267818575
camas,2.032829373650108
cames,2.2302375809935207
camis,1.9153347732181425
camos,1.9041036717062636
campi,1.682937365010799
campo,1.7347732181425486
camps,1.6920086393088554
campy,1.8885529157667387
camus,1.7676025917926566
caned,2.370194384449244
caneh,2.3922246220302377
caner,2.653131749460043
canes,2.4064794816414685
cangs,1.870842332613391
canid,2.055291576673866
canna,2.2203023758099354
canns,2.070410367170626
canso,2.13304535637149
canst,2.2989200863930885
canto,2.1265658747300216
cants,2.083801295896328
canty,2.2803455723542116
capas,2.0509719222462204
caped,2.212095032397408
capes,2.248380129589633
capex,1.9732181425485962
caphs,1.7053995680345573
capiz,1.6539956803455724
caple,2.461771058315335
capon,1.9740820734341253
capos,1.9222462203023758
capot,2.1308855291576676
capri,2.0012958963282936
capul,1.9023758099352053
carap,2.253563714902808
carbo,1.9991360691144708
carbs,1.9563714902807776
carby,2.1529157667386607
cardi,2.030669546436285
cards,2.039740820734341
cardy,2.2362850971922246
cared,2.514902807775378
carer,2.7978401727861772
cares,2.5511879049676027
caret,2.759827213822894
carex,2.276025917926566
carks,1.9550755939524838
carle,2.7645788336933044
carls,2.240172786177106
carns,2.2151187904967604
carny,2.4116630669546435
carob,2.0518358531317493
carom,2.0920086393088555
caron,2.276889848812095
carpi,2.0038876889848813
carps,2.012958963282937
carrs,2.31317494600432
carse,2.7593952483801294
carta,2.378401727861771
carte,2.752915766738661
carts,2.2285097192224623
carvy,2.120950323974082
casas,2.187473002159827
casco,2.021598272138229
cased,2.3485961123110153
cases,2.3848812095032397
casks,1.788768898488121
casky,1.9853131749460042
casts,2.0622030237580993
casus,1.9222462203023758
cates,2.432829373650108
cauda,2.0272138228941685
cauks,1.792656587473002
cauld,2.0414686825053994
cauls,2.077753779697624
caums,1.8453563714902808
caups,1.8505399568034557
cauri,2.141684665226782
causa,2.222462203023758
cavas,1.958099352051836
caved,2.1192224622030236
cavel,2.2721382289416847
caver,2.402159827213823
caves,2.1555075593952484
cavie,2.365010799136069
cawed,2.1187904967602593
cawks,1.558963282937365
caxon,1.8008639308855292
ceaze,2.542548596112311
cebid,1.8721382289416846
cecal,2.2198704103671707
cecum,1.7049676025917926
ceded,2.247084233261339
ceder,2.530021598272138
cedes,2.2833693304535636
cedis,1.9684665226781857
ceiba,2.123110151187905
ceili,2.247948164146868
ceils,2.2570194384449245
celeb,2.2622030237580995
cella,2.2742980561555077
celli,2.1153347732181427
cells,2.1244060475161985
celom,1.9762419006479481
celts,2.112742980561555
cense,2.624622030237581
cento,2.136501079913607
cents,2.093736501079914
centu,1.9939524838012959
ceorl,2.438876889848812
cepes,2.258315334773218
cerci,2.146004319654428
cered,2.524838012958963
ceres,2.561123110151188
cerge,2.5498920086393086
ceria,2.396112311015119
ceric,2.1684665226781856
cerne,2.749460043196544
ceroc,2.1572354211663067
ceros,2.234989200863931
certs,2.2384449244060476
certy,2.4349892008639307
cesse,2.603023758099352
cesta,2.2220302375809937
cesti,2.0630669546436287
cetes,2.4427645788336934
cetyl,2.011231101511879
cezve,1.9809935205183586
chace,2.4578833693304536
chack,1.8203023758099353
chaco,1.9762419006479481
chado,1.870842332613391
chads,1.8280777537796977
chaft,1.9369330453563716
chais,2.024622030237581
chals,2.028509719222462
chams,1.7961123110151187
chana,2.1533477321814254
chang,1.8704103671706263
chank,1.890280777537797
chape,2.3257019438444924
chaps,1.8012958963282937
chapt,2.0099352051835853
chara,2.251403887688985
chare,2.6259179265658745
chark,1.9883369330453564
charr,2.3481641468682506
chars,2.101511879049676
chary,2.2980561555075596
chats,2.0168466522678186
chave,2.237149028077754
chavs,1.712742980561555
chawk,1.6008639308855293
chaws,1.714038876889849
chaya,1.9412526997840174
chays,1.7913606911447084
cheep,2.190496760259179
chefs,1.6794816414686824
cheka,1.8444924406047516
chela,2.1295896328293735
chelp,1.8794816414686826
chemo,1.7900647948164148
chems,1.7473002159827213
chere,2.577105831533477
chert,2.26133909287257
cheth,1.9537796976241901
chevy,1.860475161987041
chews,1.6652267818574513
chewy,1.8617710583153348
chiao,2.036285097192225
chias,1.9935205183585314
chibs,1.5961123110151187
chica,1.9347732181425485
chich,1.7706263498920087
chico,1.827645788336933
chics,1.7848812095032398
chiel,2.30755939524838
chiks,1.5948164146868251
chile,2.404319654427646
chimb,1.4742980561555075
chimo,1.690280777537797
chimp,1.5473002159827214
chine,2.3792656587473
ching,1.7218142548596111
chink,1.741684665226782
chino,1.8976241900647948
chins,1.8548596112311015
chips,1.6526997840172786
chirk,1.8397408207343413
chirl,2.0695464362850973
chirm,1.8198704103671706
chiro,1.9956803455723542
chirr,2.1995680345572355
chirt,2.1615550755939523
chiru,1.8531317494600432
chits,1.8682505399568035
chive,2.088552915766739
chivs,1.56414686825054
chivy,1.7606911447084233
chizz,1.2129589632829374
choco,1.8198704103671706
chocs,1.7771058315334773
chode,2.196112311015119
chogs,1.6475161987041036
choil,1.9848812095032398
choko,1.6298056155507559
choky,1.783585313174946
chola,2.0220302375809935
choli,1.8630669546436285
cholo,1.914902807775378
chomp,1.539524838012959
chons,1.847084233261339
choof,1.670842332613391
chook,1.7438444924406047
choom,1.7239740820734342
choon,1.9088552915766739
chops,1.644924406047516
chota,2.01036717062635
chott,2.0691144708423326
chout,1.929157667386609
choux,1.4453563714902808
chowk,1.4444924406047517
chows,1.5576673866090713
chubs,1.426781857451404
chufa,1.5602591792656588
chuff,1.2241900647948165
chugs,1.4859611231101513
chums,1.4781857451403888
churl,1.9002159827213823
churr,2.0302375809935205
chuse,2.229805615550756
chuts,1.6989200863930884
chyle,2.1002159827213824
chyme,1.867818574514039
chynd,1.5144708423326134
cibol,1.8025917926565875
cided,2.03585313174946
cides,2.0721382289416845
ciels,2.145572354211663
ciggy,1.6958963282937365
cilia,2.0591792656587473
cills,1.9131749460043197
cimar,2.078185745140389
cimex,1.7537796976241902
cinct,2.0077753779697622
cines,2.205183585313175
cinqs,1.4868250539956804
cions,2.012958963282937
cippi,1.4997840172786177
circs,1.9438444924406046
cires,2.349892008639309
cirls,2.038876889848812
cirri,2.1028077753779697
cisco,1.8203023758099353
cissy,2.0639308855291576
cists,1.8609071274298057
cital,2.150755939524838
cited,2.1952483801295894
citer,2.478185745140389
cites,2.2315334773218143
cives,1.9542116630669546
civet,2.1628509719222464
civie,2.1637149028077753
civvy,1.5239740820734342
clach,2.0846652267818575
clade,2.51792656587473
clads,1.9935205183585314
claes,2.5049676025917926
clags,1.9693304535637148
clame,2.485961123110151
clams,1.9615550755939526
clans,2.1688984881209503
claps,1.9667386609071273
clapt,2.175377969762419
claro,2.309719222462203
clart,2.475593952483801
clary,2.4634989200863933
clast,2.3974082073434126
clats,2.1822894168466522
claut,2.25097192224622
clave,2.4025917926565876
clavi,1.8691144708423326
claws,1.8794816414686826
clays,1.956803455723542
cleck,1.9369330453563716
cleek,2.3429805615550756
cleep,2.355939524838013
clefs,1.8449244060475163
clegs,1.9205183585313175
cleik,2.0280777537796975
clems,1.912742980561555
clepe,2.4423326133909287
clept,2.1265658747300216
cleve,2.3537796976241903
clews,1.830669546436285
clied,2.320086393088553
clies,2.3563714902807775
clift,1.9537796976241901
clime,2.337365010799136
cline,2.544708423326134
clint,2.2289416846652266
clipe,2.342548596112311
clips,1.8181425485961122
clipt,2.026781857451404
clits,2.033693304535637
cloam,2.018142548596112
clods,1.8371490280777538
cloff,1.5511879049676025
clogs,1.8129589632829373
cloke,2.276889848812095
clomb,1.6319654427645789
clomp,1.7049676025917926
clonk,1.899352051835853
clons,2.012526997840173
cloop,1.9222462203023758
cloot,2.2311015118790496
clops,1.81036717062635
clote,2.5503239740820733
clots,2.025917926565875
clour,2.1326133909287255
clous,1.8859611231101512
clows,1.723110151187905
cloye,2.3248380129589634
cloys,1.8004319654427645
cloze,2.17451403887689
clubs,1.5922246220302376
clues,2.1870410367170625
cluey,2.383585313174946
clunk,1.7377969762419005
clype,2.0384449244060474
cnida,1.8539956803455724
coact,2.385745140388769
coady,2.2682505399568034
coala,2.4220302375809935
coals,2.2721382289416847
coaly,2.4686825053995682
coapt,2.253563714902808
coarb,2.1719222462203023
coate,2.7848812095032396
coati,2.251403887688985
coats,2.260475161987041
cobbs,1.4950323974082074
cobby,1.6915766738660907
cobia,1.9248380129589633
coble,2.303239740820734
cobza,1.5412526997840172
cocas,1.9697624190064795
cocci,1.7520518358531318
cocco,1.8038876889848812
cocks,1.5710583153347732
cocky,1.7676025917926566
cocos,1.841036717062635
codas,1.9524838012958963
codec,2.0721382289416845
coded,2.1136069114470843
coden,2.2017278617710585
coder,2.3965442764578833
codes,2.1498920086393087
codex,1.874730021598272
codon,1.8755939524838012
coeds,2.0228941684665225
coffs,1.4250539956803456
cogie,2.3222462203023757
cogon,1.8384449244060475
cogue,2.17451403887689
cohab,1.726133909287257
cohen,2.148596112311015
cohoe,2.295032397408207
cohog,1.6375809935205183
cohos,1.7706263498920087
coifs,1.8233261339092872
coign,1.950755939524838
coils,2.1235421166306696
coins,2.098488120950324
coirs,2.1965442764578835
coits,2.111879049676026
coked,1.986609071274298
cokes,2.0228941684665225
colas,2.104535637149028
colby,1.903671706263499
colds,1.7904967602591793
coled,2.265658747300216
coles,2.3019438444924405
coley,2.498488120950324
colic,1.9092872570194384
colin,2.038876889848812
colls,1.990928725701944
colly,2.187473002159827
colog,1.8427645788336933
colts,1.9792656587473003
colza,1.7533477321814255
comae,2.433693304535637
comal,2.025917926565875
comas,1.9092872570194384
combe,2.036285097192225
combi,1.5028077753779698
combo,1.5546436285097192
combs,1.511879049676026
comby,1.7084233261339092
comer,2.3533477321814256
comes,2.106695464362851
comix,1.5166306695464362
commo,1.606047516198704
comms,1.5632829373650108
commy,1.759827213822894
compo,1.611231101511879
comps,1.5684665226781858
compt,1.7771058315334773
comte,2.308423326133909
comus,1.644060475161987
coned,2.2466522678185745
cones,2.2829373650107994
coney,2.4794816414686824
confs,1.6717062634989202
conga,1.8971922246220303
conge,2.27170626349892
congo,1.7900647948164148
conia,2.11792656587473
conin,2.0198704103671705
conks,1.6868250539956804
conky,1.8833693304535637
conne,2.4712742980561555
conns,1.9468682505399568
conte,2.4846652267818574
conto,2.003023758099352
conus,1.8203023758099353
convo,1.6989200863930884
cooch,2.0064794816414686
cooed,2.3904967602591793
cooee,2.9511879049676026
cooer,2.6734341252699783
cooey,2.6233261339092873
coofs,1.8155507559395248
cooks,1.830669546436285
cooky,2.0272138228941685
cools,2.115766738660907
cooly,2.3123110151187904
coomb,1.7101511879049676
cooms,1.8833693304535637
coomy,2.079913606911447
coons,2.0907127429805614
coops,1.8885529157667387
coopt,2.09719222462203
coost,2.3192224622030237
coots,2.1041036717062633
cooze,2.2526997840172784
copal,2.044060475161987
copay,2.1239740820734343
